Username,Comment,Time
@budimuhammad9464,"Inilah mengapa huawei di jegal gak boleh memakai google, tahu sendiri kualitas dan teknologi nya selalu lebih maju, jika saja huawei masih resmi bisa memakai google bakal kesaing tuh samsung 😅",4 hari yang lalu
@ibnugab1106,Bagus hpnya jir,4 hari yang lalu
@AldiAnggraini-p3x,"Gokil parah, di 💞𝘼LEXIS-17💞 ada bonus DEP🅞SIT yang bisa di-claim setiap zeptodetik.",4 hari yang lalu
@JasminMoran-x2c,pantesan rame tadi temen aku baru wehde 10jt di mayong ⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@RhondaFlores,udh cobain ⭐ A L E X I S 1 7 ⭐ bray?,4 hari yang lalu
@EkoAyu-l5r,"Gila sih, di 💞𝘼LEXIS-17💞 ada event lucky spin dengan hadiah liburan ke Greenland.",4 hari yang lalu
@TerriDavis-u3r,ntappp ͎⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@SintaHermawan-s3d,"Gila sih, di 💞𝘼LEXIS-17💞 ada event SL🅞T war dengan hadiah jutaan.",4 hari yang lalu
@MayaPermadi-w1s,"Asli gak bohong, di 💞𝘼LEXIS-17💞 ada fitur quick register yang super cepat giga.",4 hari yang lalu
@IndahOktarina-z6j,"Asli gak bohong, di 💞𝘼LEXIS-17💞 ada fitur quick login yang super kilat peta.",4 hari yang lalu
@AnthonyRobinson-v4p,kapan ya bisa menang di ⭐ A L E X I S 1 7 ⭐?,4 hari yang lalu
@MaryWilkins-m7d,info link ⭐ A L E X I S 1 7 ⭐ kakak,4 hari yang lalu
@RambutBelahtujuh,Potongan 3 yang tersambung jika terpisah satunya berharga sekitar 17.5- 18 JT-an itu harga standar hp high end .,4 hari yang lalu (diedit)
@CandiceJennings-p9p,pantesan rame tadi temen aku baru wehde 10jt di mayong ⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@DediYuliani-y7c,"Anjay mantep, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-Paramount+.",4 hari yang lalu
@BagusRamadhan-z9d,"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nonton live dealer.",4 hari yang lalu
@NisaPratama-i1p,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur history transaksi yang lengkap exa.",4 hari yang lalu
@DesiNugraha-n2z,"Gila sih, di 💞𝘼LEXIS-17💞 ada event lucky spin dengan hadiah liburan ke Galapagos.",4 hari yang lalu
@RaniYuliani-r4b,"Gila sih, di 💞𝘼LEXIS-17💞 ada event lucky spin dengan hadiah liburan ke Bahamas.",4 hari yang lalu
@LailaPermadi-x1j,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur notifikasi WᵢₜₕDᵣₐW yang canggih zetta.",4 hari yang lalu
@MegaSubagio-o5l,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur filter RTP yang akurat.",4 hari yang lalu
@NisaKurniawan-c3z,"Anjay mantep, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-Unity.",4 hari yang lalu
@RatnaKurniawan-f6w,"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-SketchUp.",4 hari yang lalu
@Bram.19,"speed said ""move aside you poor"" 😭",4 hari yang lalu
@JenniferCline-k1z,"got no ball if you not playing ⭐ A L E X I S 1 7 ⭐bro, sini buruan join dpt saldo gratis",4 hari yang lalu
@yoggysuryadi2560,Nunggu yg di lipat 10 baru beli,4 hari yang lalu
@syafqn7130,Tunggu aja beberapa bulan lagi paling jatuh harga😅😂😂😂,4 hari yang lalu
@molen_,gilaa kameranyaaaa,4 hari yang lalu
@emangente5955,Betah di Kamboja bro??? Awas ginjal hilang 😂,4 hari yang lalu
@emangente5955,Betah di Kamboja bro??? Awas ginjal hilang 😂,4 hari yang lalu
@MartinRodriguez-y8t,princess ⭐ A L E X I S 1 7 ⭐ sketter euyyyy,4 hari yang lalu
@EricHurley-c5k,lu blm sigma kalau blm maen di ͎⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@muhammadakbarrifai9834,"gile tipis banget, battery berapa mah dah itu",4 hari yang lalu
@MonjoIwan,skip aahh..nonton full kalo lagi nyari hp yang ga lebih dari 5 jutaan ajah..,4 hari yang lalu
@dedikencus6555,Bertahan di samsung a6+ ram 4/32 layar retak,4 hari yang lalu
@sultanafiat,Hape rumah,4 hari yang lalu
@PrwdBayu,Sampe sekarang masih pake P30 dan tetep optimal tanpa lagging samsek. :),4 hari yang lalu
@SandraCalderon-e5e,penasaran gw sama ̳⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@mahendraabi8372,🔥🔥🔥,4 hari yang lalu
@wardonojakarimba,Worth it ga yah upgrade dari infinix smart 5 ke hp ini??,4 hari yang lalu
@NameSadT,"Sebenernya aku pengen banget hp itu but... Yaaa gak punya uang😞 yaaa.... Gitulah

Oh ya aku subscriber baru",4 hari yang lalu (diedit)
@Glang_gtg,review infinix note 50 pro plus min,4 hari yang lalu
@simplepoint7825,"Samsung A26 sudah 2 minggu lebih release kok belum direview,,, ditunggu",4 hari yang lalu
@fannyyouth5074,TIM KREDIT 👇,4 hari yang lalu
@HiakuPanda,Yang beli biasanya para artis dan pejabat,4 hari yang lalu
@MarkHill-h9n,⭐ A L E X I S 1 7 ⭐ mantulll barusan di kasih lucky spin bisa wehde 500k wkwkwkw,4 hari yang lalu
@Stealth9999,Penyepong IP smartphone orang kaya mana nih,4 hari yang lalu
@HeatherEdwards-p4k,"maknyusss sketter pecah, naga hitam turun dari kayangan hanya di ͎⭐ A L E X I S 1 7 ⭐",4 hari yang lalu
@JacquelineCarlson-b8n,lu blm sigma kalau blm maen di ͎⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@KatherineJackson-o1g,baru daftar ⭐ A L E X I S 1 7 ⭐katanya bisa dapat saldo gratis ya?,4 hari yang lalu
@galaxco9669,Ini lebih 0 doang bang 1 biji 😂,4 hari yang lalu
@galaxco9669,Hp mobil second bang. Rumah mna dapet. Kcuali tanah gratis 😂 cuma bisa ngontrak 2 taon,4 hari yang lalu
@Kitadayo,Ini HP yang IShowSpeed beli 3,4 hari yang lalu
@sO-oe8kk,Pas lipatnya kebuka terus jatuh udah tamat itu hpnya 😂,4 hari yang lalu
@fauzulazim2993,"Tetep aja jengah liat layar yang ngga bener2  rata.
Garis lipatan di layar nya seakan seperti HP yang salah pasang anti gores",4 hari yang lalu
@redklakai,"Gara2 speed stream sambil setting HP ini, dia hampir share locationnya waktu live😂",4 hari yang lalu
@MhmdLuthfi2.0,"ada harga ada kualitas sih,tapi kalo ini ngerii banget",4 hari yang lalu
@thohirfahmi27,Doain ya bang semoga tahun depan kebeli tablet Huawei Mate buat nyari cuan tambahan buat ngidupin anak istri. Itu dulu sih mimpinya. 😅,4 hari yang lalu
@GregoryThompson-z5m,woyyy min! kok banyak comment judol sih? kami ͎⭐ A L E X I S 1 7 ⭐ udah bayar kalian tapi kalian gak hapus web lain!,4 hari yang lalu
@sanitamima,"Takut salah ngelipet
Toklek layar-e",4 hari yang lalu
@syehchonacholil9061,Dipake ngojol worth it ga ya?,4 hari yang lalu
@rahmat_Abadi,Njirrrr murah bgt😂,4 hari yang lalu
@slametriyanto-k3q,"Gak kepincut, gk ngiler sama sekali... Hidupku santai kayak di pantai.",4 hari yang lalu
@GaryWeeks-y4b,udah cobain blm di ͎⭐ A L E X I S 1 7 ⭐?,4 hari yang lalu
@DonnaMiller-j5l,ntappp ͎⭐ A L E X I S 1 7 ⭐,4 hari yang lalu
@daudwuring,1 jt views maka 1 jt calon pembeli,4 hari yang lalu
@scienyang6834,Saya Pakai Huawei P30 sdh 5thn lbh...sampai skrg perfoma masih Ok,4 hari yang lalu
@fauzisetyawanpratama9404,"selama bukan samsung atau iphone, gak ada nilainya di mata gw",4 hari yang lalu
@Mutasyai22,Bang.. Hp Nubia v70 cb review.. Hp d bwh 2 jt,4 hari yang lalu
@ferdilistan0223,Oalaa ini hp yg diborong speed kemaren tuh,4 hari yang lalu
@stephzscreamo3887,Duit Malaysia....Rm13000...babi....ckup blnja rumah satu tahun,4 hari yang lalu
@IndahGunawan-r8h,"Anjay keren, di 💞𝘼LEXIS-17💞 bisa main slot sambil nge-Corona Renderer.",4 hari yang lalu
@reviewapaajadeh3079,Youtube an pake app apa bro ?,4 hari yang lalu
@rohimsalim3067,"Bang riview hp Vivo y19s, pliss 😐😐😐😐😐😐😐😐😐",4 hari yang lalu
@EkaOktarina-b6i,"Gokil parah, di 💞𝘼LEXIS-17💞 ada bonus deposit yang bisa di-claim sampai ekpyrotic universe berikutnya.",4 hari yang lalu
@NovitaAnggraini-f7p,"Asli bikin ketagihan, di 💞𝘼LEXIS-17💞 sensasi jackpot-nya bikin nagih gila.",4 hari yang lalu
@LailaHidayat-c5l,"Bro, 💞𝘼LEXIS-17💞 tuh emang mantep banget, gue udah buktiin sendiri",4 hari yang lalu
@DewiSaputra-m2h,"Pagi-pagi udah dapet notif WD dari 💞𝘼LEXIS-17💞, mood langsung naik sepanjang minggu",4 hari yang lalu
@WahyuKristanto-x3r,"💞𝘼LEXIS-17💞 emang ga ada matinya, tiap hari makin rame dan makin gacor",4 hari yang lalu
@VickyAini-c4u,"Gila sih, di 💞𝘼LEXIS-17💞 ada event lucky spin dengan hadiah liburan ke Gurun Atacama.",4 hari yang lalu
@BellaNugroho-o7t,"Gokil parah, di 💞𝘼LEXIS-17💞 ada bonus deposit yang bisa di-withdraw kapan saja tanpa batas hyperverse.",4 hari yang lalu
@YogaNugraha-o7s,"Gokil parah, di 💞𝘼LEXIS-17💞 ada turnamen slot berhadiah milyaran.",4 hari yang lalu
@galatp9560,"Pemakaian lama
Gmn tuh flexibelny",4 hari yang lalu
@belzexd,Hpnya ISHOWTECH,4 hari yang lalu
@budiprasetyo7329,50 juta buat beli apa? PCX ato NMax Turbo ❌ Beli Huawei Mate XT donk...😅😅,4 hari yang lalu
@NovitaAndriyani-p3j,"Literally auto cuan, di 💞𝘼LEXIS-17💞 pola gacor-nya update real-time.",4 hari yang lalu
@YuniSubagio-r5e,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur buy free spin yang worth it.",4 hari yang lalu
@MayaNugroho-n5o,"Gila sih, di 💞𝘼LEXIS-17💞 ada event tournament slot dengan hadiah quantum superposition realm pribadi.",4 hari yang lalu
@DaniHartono-x9r,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur favorite provider yang memudahkan.",4 hari yang lalu
@BayuLestari-m4h,"Gokil abis, di 💞𝘼LEXIS-17💞 ada bonus referral 10% seumur hidup.",4 hari yang lalu
@JokoWicaksono-j8i,"Literally auto cuan, di 💞𝘼LEXIS-17💞 pola gacor-nya terbukti ampuh banget.",4 hari yang lalu
@saddamhusein8440,Mending samsung young atau gk Samsung champ,4 hari yang lalu
@RatnaYuliani-q3k,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur filter RTP yang akurat setiap brane collision.",4 hari yang lalu
@YogaGunawan-j3b,💞𝘼LEXIS-17💞 tuh emang bener-bener ngasih peluang ke semua orang buat jadi kaya mendadak,4 hari yang lalu
@Pesan_Positif,"Nunggu ada yg seluas tiker, baru beli",4 hari yang lalu (diedit)
@FahriRomadhan-p7x,"Wkkwkw gua masih make samsung j5 , buka youtube aja lewat chrom",4 hari yang lalu
@KhoirulFuad-r4q,Kamu pinjam ya bang,4 hari yang lalu
@thonycasanova8167,Pasang TG nya gimana tuh ?,4 hari yang lalu
@edwinhan,Servis fleksibelnya mampus ini kalo kena 2 sisi,4 hari yang lalu
@nisxraizen7,Wassup Beijing....,4 hari yang lalu
@-abc--6976,"Nunggu Pura X aja buat yang ingin beda. 
Sayangnya sih versi global kayaknya nggak bakalan dapat HarmonyOS Next dalam waktu dekat.",4 hari yang lalu
@pwdandi6640,"Ntar samsung ngeluarin 5 lipatan, iphone ngeluarin 10 lipatan nah lho wkwk",4 hari yang lalu
@BagusKartika-t7j,"Anjay mantep, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-Apple Music.",4 hari yang lalu
@NovitaAini-g2b,"Literally auto cuan, di 💞𝘼LEXIS-17💞 pola GAC🅞R-nya terbukti ampuh exa.",4 hari yang lalu
@BayuSaputro-v9y,"Literally bikin tajir, di 💞𝘼LEXIS-17💞 𝚖𝚘𝚍𝚊𝚕 kecil bisa jadi milyaran dalam hitungan jam.",4 hari yang lalu
@MayaSari-w5s,"Gila sih, di 💞𝘼LEXIS-17💞 minimal DEP🅞SIT cuma 10k doang.",4 hari yang lalu
@WulanOktaviani-p5n,"Literally auto cuan, di 💞𝘼LEXIS-17💞 pola GAC🅞R-nya update real-time non-stop.",4 hari yang lalu
@RizkySetiawan-c6f,"Anjay mantep, di 💞𝘼LEXIS-17💞 bisa main sambil rebahan di kasur.",4 hari yang lalu
@NovitaKhairunnisa-p2e,"Gila sih, di 💞𝘼LEXIS-17💞 ada event SL🅞T war dengan hadiah jutaan.",4 hari yang lalu
@muammarfaizashsiddiq3316,"Kelemahan nya di layar nya, sensitif.
Gampang rusak..",4 hari yang lalu
@MelatiKhairunnisa-n4r,"Gila sih, di 💞𝘼LEXIS-17💞 ada event lucky spin dengan hadiah liburan ke Eropa.",4 hari yang lalu
@HAHACHANNEL16,"Rekomen hape android dong, budget 4-6 jt",4 hari yang lalu
@vancarlos366,Minggir lu miskin! Ya ampun ngakak bgt,4 hari yang lalu
@EngkolLing,Otw dulang emas di pedalaman papua😂😂😂 buat beli hp ini,4 hari yang lalu
@tarihoran19,AS kaget lihat produk China ini😅,4 hari yang lalu
@luxyjunianto,Akhirnya setelah beberapa bulan terakhir penasaran sm ni hp,4 hari yang lalu
@ToniRahmawati-f3o,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur notifikasi J3KP0T yang keren.",4 hari yang lalu
@BellaDewi-z2g,"Gokil parah, di 💞𝘼LEXIS-17💞 spin gratis tiap jam tanpa syarat.",4 hari yang lalu
@RudiSaputra-d5r,"Literally auto cuan, di 💞𝘼LEXIS-17💞 pola GAC🅞R-nya update real-time non-stop.",4 hari yang lalu
@BayuPratama-c9p,"Anjay mantep, di 💞𝘼LEXIS-17💞 bisa main SL🅞T sambil nge-Houdini.",4 hari yang lalu
@RizkyNugraha-p1w,"Asli bikin nagih, di 💞𝘼LEXIS-17💞 sensasi menang-nya bikin ketagihan super gila.",4 hari yang lalu
@AndiSunarto-s2y,"Serius deh, di 💞𝘼LEXIS-17💞 ada fitur history event yang lengkap tera.",4 hari yang lalu
@RatnaPermadi-u8f,"Gila sih, di 💞𝘼LEXIS-17💞 ada event SL🅞T race dengan hadiah tera fantastis.",4 hari yang lalu
@IntanPranata-v1l,"Literally bikin sultan, di 💞𝘼LEXIS-17💞 𝚖𝚘𝚍𝚊𝚕 receh bisa jadi pengusaha properti.",4 hari yang lalu
@uppkbseumadam1646,Ayo Brand Brand Lain Harus Bisa Buat HP Fold yg Bisa Lipat Banyak Biar kyk Baju Bisa di Strika Sekalian...,4 hari yang lalu
@arahaitham123,Uda kek laptop rtx 5080 aja harganya,4 hari yang lalu
@abuoemar123,"Baru pakai zfold 6 4bln langsung gigit jari liat ini,.
Edaaaaannn",4 hari yang lalu
@saggafzianzian9626,"Menunggu yang second ny saja hingga menyentuh harga Rp 2,5 juta😮😢😮",4 hari yang lalu
@kilintang4674,Lipatan nya masih belum rapi kaya Samsung si,4 hari yang lalu
@rosmandoni9959,Kalo mau tablet yang 1.500.000. Yang bagus merk apa ya ?,4 hari yang lalu
@ryaneffendi1480,Nunggu harga 3jt wifi only,4 hari yang lalu
@SupriyonoMiharja-v2s,"Gtw knp huawei bkl mljit,dlu pas sya djpng 2009 jg huawei udh bgs bgt 😅 suaranya jg bgs bgt speakernya",4 hari yang lalu
@rojulgg,😂😂😂,4 hari yang lalu
@iqbalwpradipta4788,nunggu yang bisa lipet 5,4 hari yang lalu
@grzgg5886,"kata kata sakti untuk hape ini""Minggir lu miskin"".",4 hari yang lalu
@Im_ur_love96,Pantesan mamarika ketar ketir sama brand satu ini😂,4 hari yang lalu
@YUiOp954,"wahhh anjir bang, grafik video lu kaya vibes 2020 bang bener dah kaya jaman covid 😅😅😅",4 hari yang lalu
@gonfreecx-om8nf,dapet perek uzbek 5 biji itu,4 hari yang lalu
@muhammadzaki6373,Kebagian nyimak doang,4 hari yang lalu
@zakariaandra5535,warna maroon nya gokil sih,4 hari yang lalu
@Para_warehouse,"bisa beli ke toko resminya, kalau mau. harganya 50 jutaan aja. ini mah bukan kalau mau bang, tapi kalau mampu😊",4 hari yang lalu
@Runnnn5,""" Harganya 50jutaan aja """,4 hari yang lalu
@pemainmcgogo,Nunggu nanti tahun 2050 pas harga nya udh turun di 2 jutaan 😂😂😂😂😂,4 hari yang lalu
@Boy-du7eu,Nungguin unboxing realme 14 5g,4 hari yang lalu
@alfarodsantos8492,"Cuma 50 jutaan aja , anyiiiiing 💀💀",4 hari yang lalu
@Lanang_putra,"50 jutaan aja, murah rah ya??????? 😂😂😂😂😂",4 hari yang lalu
@solikholrif_1919,50jt an aja😅,4 hari yang lalu
@bapakdirumah1198,Hpnya speeeeddd,4 hari yang lalu
@idanabef,HP yang di borong Ishowspeed 3 biji di cina wkwk,4 hari yang lalu
@deray6937,Iphone ketar ketir liat ini😅,4 hari yang lalu
@fiqizar,"Huawei jual resmi di indonesia,tapi kurang di genjot pemasarannya. Tapi! Speed melancong ke China membuka mata dunia. 
Sedangkan istore sendiri sampai saat ini tak ada di indonesia,tapi peminat iphone banyak(kebanyakan usernya gaptek😂) walhasil hanya pamer logo doang.🎉",4 hari yang lalu
@Halaldanberkah,"Gila sih huaway, apa kabar iphone yang lambat inovasi?😂",4 hari yang lalu (diedit)
@prestigewild6229,"alasan jempol ke2 nyindir ip bangett😂 tapi ya bener sih, merk brand besar cuma upgrade software ganti posisi kamera doang",4 hari yang lalu
@hermawan3878,50juta an aja😅😅😅😅,4 hari yang lalu
@ajibahmad293,tim yang berangan-angan,4 hari yang lalu
@bambangirawan7045,Baru denger harganya langsung tarik nafas panjang,4 hari yang lalu
@AziW.e-jy9jl,"Huawei sekarang udah gila 

Dulu saya pernah beli hp huawei waktu huawei masih pake os android, saya beli second 1 juta harganya waktu kumpul sama temen di katain ""yah.. Merk Hp nya china ga terkenal"" coba dia kalo ngeliat perkembangan nya huawei sekarang pasti kaget😂",4 hari yang lalu
@akbarrabka__,"Tim yg pingin beli, tapi ga pingin..",4 hari yang lalu
@nontonaja-01,TIM YANG KEPENGEN BELI,4 hari yang lalu
@jun5940,Pernah pakai huawei zaman huawei jiplak blackberry 😊😊,4 hari yang lalu
@franskesya793,3:05 kayaknya babang David mencoba nyindir si SAMSUNG dah 🤣,4 hari yang lalu
@wandibrow1861,Waoooo huwai keren,4 hari yang lalu
@satriaardinugroho420,ALLAHUMMA SHOLLI ALLA SAYIDINA MUHAMMAD WAALA ALLI SAYIDINA MUHAMMAD,4 hari yang lalu
@cobareview10,Tim mending beli beras,4 hari yang lalu
@sodikinmalikin3342,"Dari dulu cuma Cuma pake samsung dan iphone belum pernah seumur hidup pakai hp brand china,tapi makin kesini makin tertarik sama hp2 keluaran china Terutama Hp ini sih Tekhnologi nya gila2an jadi jatuh hati",4 hari yang lalu (diedit)
@sodikinmalikin3342,"Luar biasaa emang tekhnologi china, Banyak orang2 Jenius yang buat Amerika ketar ketir",4 hari yang lalu
@JokoKemambang,Nanti bakal ada 4 lipat.,4 hari yang lalu
@DartPreset,Nooo kapal api nya mana 😢,4 hari yang lalu
@gigend,absen dan like-nya yang udah beli ini hape. 👍,4 hari yang lalu
@aku6000,ishow speed borong 3,4 hari yang lalu
@DianWahyuPradita,Merinding liat harganya 😂,4 hari yang lalu
@Missmisimas,Tim harga 1&2 jutaan 🙋,4 hari yang lalu
@meowwook4396,TIM YANG NONTON DOANG KAGAK BELI  👇,4 hari yang lalu
@rootte4m296,skrg juga masih android bambang 🙂‍↔️,3 hari yang lalu
@racoon3217,Gua msih pake Huawei yg P20Lite udh mau 7 Thun,2 hari yang lalu
@Captain-America-Super,"Kata siapa tuh, Huawei brand gak terkenal ? Apa dia aja yg baru tau klo ada merk Huawei ? Huawei dan ZTE bukan merk baru ya, tp merk lama dan bahkan merek hp China paling senior di dunia 😂",15 jam yang lalu
@nontonaja-01,sangat keren,4 hari yang lalu
@Haqi-d4w,Alamak huwawei 50 jt lipat 3,4 hari yang lalu
@PetaniBima.milenial98,😊😊,4 hari yang lalu
@alex_mujahid,Harga di tokped 99 juta bjirr😭,4 hari yang lalu
@mrbenzinfo3119,"Ntar ada brand lain yg bisa lipat 4, ditambah lipat atas dan bawah.",5 hari yang lalu
@didostevano3608,"Fix abis ini gua bklan beli..., 


Seblak 😌",5 hari yang lalu
@CiefFafa,"Huawei Memang berkelas,beda punya mamarika.",5 hari yang lalu
@benyriameilana7594,Kaum mendang mending duit segitu dah dapet tanah 7x20 di desa 😂,5 hari yang lalu
@guntoroarien3527,memang gila neh hp,5 hari yang lalu
@danica5158,🗣️: dengan harga lima puluh jutaan AJAAA🗿,5 hari yang lalu
@donygaming1658,Otw beli kopi kapal api,5 hari yang lalu
@xhaka-oh1kn,Akhirnyaaaaaa🎉,5 hari yang lalu
@RFSco,"masih setia sama huawei nova 5T, saking awetnya 🥰",5 hari yang lalu
@thejackalzzz6907,"Huawei tau gmn caranya membuat hp eksklusif (untuk saat ini), harga premium, banyak inovasi dan bukan cuman jual logo buah",5 hari yang lalu
@adrianrafe,Apa itu iphone,5 hari yang lalu
@reddragon6833,50 jt? Mending beli iPhone sama motor scoopy,5 hari yang lalu (diedit)
@MGP_Duracing27,Langsung coba beli....,5 hari yang lalu
@noobstralet5868,"ishowspeed ke cina beli 3 hp dengan merek ini langsung jadi terkenal banget anjir apa lagi pas speed streaming nunjukin nih hp, iPhone langsung ke bully hahaha",5 hari yang lalu
@cookyhere266,Ini Exclusive ny jauh berkelas di banding Iphong gitu2 aja 😂,5 hari yang lalu
@richatkinalakhasia8388,"Mana kebo gua blum laku.hp nya uda rilis lagi,,bingung mau belih hp ini apa samsung s25",5 hari yang lalu
@Pekthekids,gelokkkkkkkk🤩,5 hari yang lalu
@hasanaminudim,the real sultan,5 hari yang lalu
@ScaryGuyID,"selalu desain baru, old nokia, miss you so much!",5 hari yang lalu
@ronysyahputra8827,Saya mau bikin hp 5pintu lebih canggih lg😅😅,5 hari yang lalu
@octavianaxelputra6871,Wah gila gak nyangka bisa masuk Indonesia secara resmi. Dulu pertama liat iklannya pas buka lipatan ketiganya itu udah kayak uohh sedapnya.,5 hari yang lalu
@haikalelrikualu7882,"gua bakalan takjub setakjub²nya ngeliat org pake ini hp, lipet 3 cuma huawei yg punya, dan harganya 50 jt +",5 hari yang lalu
@YonatanChrisdianto,Tecno phantom ultimae 2 coba bahas bg,5 hari yang lalu
@LampungOnly,"Hp ini memang untuk kelas atas,saya yg hp 1 layar aja,sering jatoh,apa lagi yg layar 3 😂😂😂",5 hari yang lalu
@aatsatrioaatatri,itu anti gores nya gimna ya😅,5 hari yang lalu
@aatsatrioaatatri,itu anti gores nya gimna ya😅,5 hari yang lalu
@nurjamannurjaman7400,"50 juta aja,😢",5 hari yang lalu
@EmilHamzah-s7q,Iphone mana bisa buat Hp lipat 3 seperti Huawei,5 hari yang lalu
@AlFA_ris,Hp ini yg di unboxing speet,5 hari yang lalu
@antonmeliaa1846,50jutaan aja ginjalku meronta ronta😂😂😂😂😂,5 hari yang lalu
@WardiVideorandom,Paling ngakak ada suara MINGGIR LU MISKIN 😅😂,5 hari yang lalu
@ShorozhO,Infinix zero flip bang🗿,5 hari yang lalu
@mukhlishrahman,"bayangkan jika Huawei tidak dibanned google, damn.",5 hari yang lalu (diedit)
@teguhprastyo1427,wow 😱,5 hari yang lalu
@Mobbtsl,"Ini ya yg bilang hp china kw atau jelek lah segala macem, itu karena kalian beli yg murah. Lu liat huawei yg isinya rata rata flagship, kualitasnya gk main main, saingan iphone, samsung, dan pixel ini",5 hari yang lalu
@AlkafFusa,"Huawei Mate XT: HP lipat tiga pertama di dunia, dijual resmi di Indonesia.
Harga: Sekitar 50 jutaan rupiah.
Keunggulan: HP lipat tiga tertipis di dunia (3.6mm saat dibuka), baterai 5600 mAh, material premium (vegan leather marun, metal warna emas), kamera Xmage dengan warna akurat.
Penggunaan: Bisa mode satu layar (6.4 inci), mode dua layar (7.9 inci), dan mode tiga layar (10.2 inci). Cocok untuk nonton, kerja, baca dokumen, dan main game.
Kekurangan: Agak berat (~300g+), belum support 5G di Indonesia, belum support Google Mobile Services (GMS) secara resmi.
Garansi: Gratis penggantian pelindung layar (2 tahun, 4 kali) dan garansi kerusakan layar (1 tahun, 1 kali).
Kesimpulan: Huawei Mate XT adalah inovasi teknologi yang berani dan siap dijual ke pasaran.",5 hari yang lalu (diedit)
